"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","20864","litera.studio - Проверка поиска","Desktop Chrome","2026-08-24","passed","2026-08-24","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","9613","copy.ru - Проверка поп-апа ""Быстрый заказ""","Desktop Chrome","2026-08-24","passed","2026-08-24","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","41533","vea.ru - Проверка меню услуг","Desktop Chrome","2026-08-24","broken","2026-08-24","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","21345","litera.studio - Проверка поиска","Mobile Chrome","2026-08-24","passed","2026-08-24","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","12052","mdmprint.ru - Проверка главной страницы","Mobile Chrome","2026-08-24","passed","2026-08-24","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","11939","mdmprint.ru - Проверка главной страницы","Desktop Chrome","2026-08-24","passed","2026-08-24","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6456","mdmprint.ru - Проверка поп-апа ""Быстрый заказ""","Mobile Chrome","2026-08-24","passed","2026-08-24","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6095","1-tm.ru - Проверка поп-апа ""Онлайн-консультация""","Desktop Chrome","2026-08-24","passed","2026-08-24","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","13857","litera.studio - Проверка поп-апа ""Оставьте заявку""","Desktop Chrome","2026-08-24","passed","2026-08-24","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","19928","copy.ru - Проверка поиска","Desktop Chrome","2026-08-24","passed","2026-08-24","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","41488","vea.ru - Проверка поп-апа ""Оставьте заявку""","Mobile Chrome","2026-08-24","broken","2026-08-24","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","11789","copy.ru - Проверка главной страницы","Desktop Chrome","2026-08-24","passed","2026-08-24","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","41431","vea.ru - Проверка меню услуг","Mobile Chrome","2026-08-24","broken","2026-08-24","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","14304","copy.ru - Проверка меню каталога","Mobile Chrome","2026-08-24","passed","2026-08-24","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","11214","copy.ru - Проверка меню каталога","Desktop Chrome","2026-08-24","passed","2026-08-24","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","14823","litera.studio - Проверка бургер-меню","Desktop Chrome","2026-08-24","passed","2026-08-24","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","22777","copy.ru - Проверка поиска","Mobile Chrome","2026-08-24","passed","2026-08-24","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","7754","1-tm.ru - Проверка главной страницы","Mobile Chrome","2026-08-24","passed","2026-08-24","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","41531","vea.ru - Проверка поп-апа ""Оставьте заявку""","Desktop Chrome","2026-08-24","broken","2026-08-24","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","7407","1-tm.ru - Проверка бургер-меню","Desktop Chrome","2026-08-24","passed","2026-08-24","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","11207","1-tm.ru - Проверка поиска","Desktop Chrome","2026-08-24","passed","2026-08-24","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","11234","mdmprint.ru - Проверка меню каталога","Desktop Chrome","2026-08-24","passed","2026-08-24","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","7505","1-tm.ru - Проверка главной страницы","Desktop Chrome","2026-08-24","passed","2026-08-24","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","4472","sequoiapay.io - Проверка главной страницы","Desktop Chrome","2026-08-24","passed","2026-08-24","Проверка доступности сайтов > sequoiapay.io - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","5844","1-tm.ru - Проверка поп-апа ""Онлайн-консультация""","Mobile Chrome","2026-08-24","passed","2026-08-24","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","14379","copy.ru - Проверка главной страницы","Mobile Chrome","2026-08-24","passed","2026-08-24","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","5121","vea.ru - Проверка главной страницы","Desktop Chrome","2026-08-24","passed","2026-08-24","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","14080","litera.studio - Проверка поп-апа ""Оставьте заявку""","Mobile Chrome","2026-08-24","passed","2026-08-24","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","8139","mdmprint.ru - Проверка поп-апа ""Быстрый заказ""","Desktop Chrome","2026-08-24","passed","2026-08-24","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","7282","1-tm.ru - Проверка бургер-меню","Mobile Chrome","2026-08-24","passed","2026-08-24","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6183","sequoiapay.io - Проверка главной страницы","Mobile Chrome","2026-08-24","passed","2026-08-24","Проверка доступности сайтов > sequoiapay.io - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","11557","copy.ru - Проверка поп-апа ""Быстрый заказ""","Mobile Chrome","2026-08-24","passed","2026-08-24","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","11603","1-tm.ru - Проверка поиска","Mobile Chrome","2026-08-24","passed","2026-08-24","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","8450","mdmprint.ru - Проверка меню каталога","Mobile Chrome","2026-08-24","passed","2026-08-24","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","5325","vea.ru - Проверка главной страницы","Mobile Chrome","2026-08-24","passed","2026-08-24","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","17312","litera.studio - Проверка главной страницы","Desktop Chrome","2026-08-24","passed","2026-08-24","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","14984","mdmprint.ru - Проверка поиска","Mobile Chrome","2026-08-24","passed","2026-08-24","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","14578","mdmprint.ru - Проверка поиска","Desktop Chrome","2026-08-24","passed","2026-08-24","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","18468","litera.studio - Проверка главной страницы","Mobile Chrome","2026-08-24","passed","2026-08-24","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","15078","litera.studio - Проверка бургер-меню","Mobile Chrome","2026-08-24","passed","2026-08-24","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
