"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5338","vea.ru - Проверка главной страницы","Mobile Chrome","2026-09-04","passed","2026-09-04","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6634","1-tm.ru - Проверка главной страницы","Desktop Chrome","2026-09-04","passed","2026-09-04","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","10458","1-tm.ru - Проверка поиска","Desktop Chrome","2026-09-04","passed","2026-09-04","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6507","litera.studio - Проверка бургер-меню","Desktop Chrome","2026-09-04","passed","2026-09-04","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","41840","mdmprint.ru - Проверка поп-апа ""Быстрый заказ""","Mobile Chrome","2026-09-04","broken","2026-09-04","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","14607","copy.ru - Проверка главной страницы","Desktop Chrome","2026-09-04","passed","2026-09-04","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","16540","copy.ru - Проверка главной страницы","Mobile Chrome","2026-09-04","passed","2026-09-04","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","4066","sequoiapay.io - Проверка главной страницы","Desktop Chrome","2026-09-04","passed","2026-09-04","Проверка доступности сайтов > sequoiapay.io - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","12676","mdmprint.ru - Проверка главной страницы","Desktop Chrome","2026-09-04","passed","2026-09-04","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","5419","1-tm.ru - Проверка поп-апа ""Онлайн-консультация""","Desktop Chrome","2026-09-04","passed","2026-09-04","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","5904","litera.studio - Проверка поп-апа ""Оставьте заявку""","Mobile Chrome","2026-09-04","passed","2026-09-04","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","5681","sequoiapay.io - Проверка главной страницы","Mobile Chrome","2026-09-04","passed","2026-09-04","Проверка доступности сайтов > sequoiapay.io - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6081","litera.studio - Проверка поп-апа ""Оставьте заявку""","Desktop Chrome","2026-09-04","passed","2026-09-04","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","41899","mdmprint.ru - Проверка поп-апа ""Быстрый заказ""","Desktop Chrome","2026-09-04","broken","2026-09-04","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","41692","mdmprint.ru - Проверка поиска","Mobile Chrome","2026-09-04","broken","2026-09-04","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","41669","mdmprint.ru - Проверка меню каталога","Desktop Chrome","2026-09-04","broken","2026-09-04","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","12566","copy.ru - Проверка меню каталога","Desktop Chrome","2026-09-04","passed","2026-09-04","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","41257","vea.ru - Проверка меню услуг","Desktop Chrome","2026-09-04","broken","2026-09-04","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","20996","copy.ru - Проверка поиска","Desktop Chrome","2026-09-04","passed","2026-09-04","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","12931","copy.ru - Проверка поп-апа ""Быстрый заказ""","Desktop Chrome","2026-09-04","passed","2026-09-04","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
