"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5850","litera.studio - Проверка бургер-меню","Desktop Chrome","Thu Sep 04 09:21:37 MSK 2025","passed","Thu Sep 04 09:21:43 MSK 2025","Проверка работоспособности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","5469","litera.studio - Проверка поп-апа ""Оставьте заявку""","Mobile Chrome","Thu Sep 04 09:28:02 MSK 2025","passed","Thu Sep 04 09:28:07 MSK 2025","Проверка работоспособности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","9770","litera.studio - Проверка главной страницы","Mobile Chrome","Thu Sep 04 09:27:46 MSK 2025","passed","Thu Sep 04 09:27:56 MSK 2025","Проверка работоспособности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","14985","copy.ru - Проверка поиска","Mobile Chrome","Thu Sep 04 09:27:07 MSK 2025","failed","Thu Sep 04 09:27:22 MSK 2025","Проверка работоспособности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6227","litera.studio - Проверка бургер-меню","Mobile Chrome","Thu Sep 04 09:27:56 MSK 2025","passed","Thu Sep 04 09:28:02 MSK 2025","Проверка работоспособности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","5447","vea.ru - Проверка главной страницы","Desktop Chrome","Thu Sep 04 09:22:03 MSK 2025","passed","Thu Sep 04 09:22:09 MSK 2025","Проверка работоспособности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","5199","vea.ru - Проверка главной страницы","Mobile Chrome","Thu Sep 04 09:28:18 MSK 2025","passed","Thu Sep 04 09:28:23 MSK 2025","Проверка работоспособности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","3805","1-tm.ru - Проверка поп-апа ""Онлайн-консультация""","Desktop Chrome","Thu Sep 04 09:21:16 MSK 2025","passed","Thu Sep 04 09:21:20 MSK 2025","Проверка работоспособности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","17894","mdmprint.ru - Проверка главной страницы","Mobile Chrome","Thu Sep 04 09:22:22 MSK 2025","passed","Thu Sep 04 09:22:40 MSK 2025","Проверка работоспособности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","8318","1-tm.ru - Проверка поиска","Mobile Chrome","Thu Sep 04 09:27:38 MSK 2025","passed","Thu Sep 04 09:27:46 MSK 2025","Проверка работоспособности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","13195","copy.ru - Проверка поп-апа ""Быстрый заказ""","Desktop Chrome","Thu Sep 04 09:20:05 MSK 2025","passed","Thu Sep 04 09:20:18 MSK 2025","Проверка работоспособности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","5002","1-tm.ru - Проверка бургер-меню","Mobile Chrome","Thu Sep 04 09:27:29 MSK 2025","passed","Thu Sep 04 09:27:34 MSK 2025","Проверка работоспособности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","17826","copy.ru - Проверка главной страницы","Desktop Chrome","Thu Sep 04 09:19:31 MSK 2025","failed","Thu Sep 04 09:19:49 MSK 2025","Проверка работоспособности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","14067","litera.studio - Проверка поиска","Desktop Chrome","Thu Sep 04 09:21:49 MSK 2025","passed","Thu Sep 04 09:22:03 MSK 2025","Проверка работоспособности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6301","1-tm.ru - Проверка главной страницы","Mobile Chrome","Thu Sep 04 09:27:23 MSK 2025","passed","Thu Sep 04 09:27:29 MSK 2025","Проверка работоспособности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","18146","copy.ru - Проверка главной страницы","Mobile Chrome","Thu Sep 04 09:25:51 MSK 2025","failed","Thu Sep 04 09:26:09 MSK 2025","Проверка работоспособности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","9204","litera.studio - Проверка главной страницы","Desktop Chrome","Thu Sep 04 09:21:28 MSK 2025","passed","Thu Sep 04 09:21:37 MSK 2025","Проверка работоспособности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","4910","sequoiapay.io - Проверка главной страницы","Mobile Chrome","Thu Sep 04 09:28:32 MSK 2025","passed","Thu Sep 04 09:28:37 MSK 2025","Проверка работоспособности сайтов > sequoiapay.io - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","15804","mdmprint.ru - Проверка поп-апа ""Быстрый заказ""","Desktop Chrome","Thu Sep 04 09:18:15 MSK 2025","passed","Thu Sep 04 09:18:31 MSK 2025","Проверка работоспособности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","14719","mdmprint.ru - Проверка поп-апа ""Быстрый заказ""","Mobile Chrome","Thu Sep 04 09:24:03 MSK 2025","passed","Thu Sep 04 09:24:18 MSK 2025","Проверка работоспособности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","23853","mdmprint.ru - Проверка поиска","Mobile Chrome","Thu Sep 04 09:24:50 MSK 2025","passed","Thu Sep 04 09:25:14 MSK 2025","Проверка работоспособности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6709","1-tm.ru - Проверка главной страницы","Desktop Chrome","Thu Sep 04 09:21:02 MSK 2025","passed","Thu Sep 04 09:21:09 MSK 2025","Проверка работоспособности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","17250","mdmprint.ru - Проверка меню каталога","Mobile Chrome","Thu Sep 04 09:23:46 MSK 2025","passed","Thu Sep 04 09:24:03 MSK 2025","Проверка работоспособности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","14939","copy.ru - Проверка меню каталога","Mobile Chrome","Thu Sep 04 09:26:10 MSK 2025","passed","Thu Sep 04 09:26:25 MSK 2025","Проверка работоспособности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","4078","vea.ru - Проверка поп-апа ""Оставьте заявку""","Mobile Chrome","Thu Sep 04 09:28:28 MSK 2025","passed","Thu Sep 04 09:28:32 MSK 2025","Проверка работоспособности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","4100","vea.ru - Проверка поп-апа ""Оставьте заявку""","Desktop Chrome","Thu Sep 04 09:22:13 MSK 2025","passed","Thu Sep 04 09:22:17 MSK 2025","Проверка работоспособности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","3860","1-tm.ru - Проверка поп-апа ""Онлайн-консультация""","Mobile Chrome","Thu Sep 04 09:27:34 MSK 2025","passed","Thu Sep 04 09:27:38 MSK 2025","Проверка работоспособности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","4368","sequoiapay.io - Проверка главной страницы","Desktop Chrome","Thu Sep 04 09:22:17 MSK 2025","passed","Thu Sep 04 09:22:22 MSK 2025","Проверка работоспособности сайтов > sequoiapay.io - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
