"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","31439","copy.ru - Проверка меню каталога","Mobile Chrome","Sat Sep 27 09:22:43 MSK 2025","broken","Sat Sep 27 09:23:14 MSK 2025","Проверка работоспособности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","9371","litera.studio - Проверка главной страницы","Mobile Chrome","Sat Sep 27 09:26:52 MSK 2025","passed","Sat Sep 27 09:27:01 MSK 2025","Проверка работоспособности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","4934","sequoiapay.io - Проверка главной страницы","Desktop Chrome","Sat Sep 27 09:20:04 MSK 2025","passed","Sat Sep 27 09:20:09 MSK 2025","Проверка работоспособности сайтов > sequoiapay.io - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","5401","vea.ru - Проверка главной страницы","Desktop Chrome","Sat Sep 27 09:19:51 MSK 2025","passed","Sat Sep 27 09:19:56 MSK 2025","Проверка работоспособности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","4224","1-tm.ru - Проверка поп-апа ""Онлайн-консультация""","Mobile Chrome","Sat Sep 27 09:26:40 MSK 2025","passed","Sat Sep 27 09:26:44 MSK 2025","Проверка работоспособности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","11892","copy.ru - Проверка меню каталога","Desktop Chrome","Sat Sep 27 09:17:43 MSK 2025","passed","Sat Sep 27 09:17:55 MSK 2025","Проверка работоспособности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6805","litera.studio - Проверка бургер-меню","Mobile Chrome","Sat Sep 27 09:27:01 MSK 2025","passed","Sat Sep 27 09:27:08 MSK 2025","Проверка работоспособности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","5626","1-tm.ru - Проверка бургер-меню","Desktop Chrome","Sat Sep 27 09:18:58 MSK 2025","passed","Sat Sep 27 09:19:03 MSK 2025","Проверка работоспособности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","13047","litera.studio - Проверка поиска","Desktop Chrome","Sat Sep 27 09:19:38 MSK 2025","passed","Sat Sep 27 09:19:51 MSK 2025","Проверка работоспособности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","18879","mdmprint.ru - Проверка главной страницы","Mobile Chrome","Sat Sep 27 09:20:09 MSK 2025","passed","Sat Sep 27 09:20:28 MSK 2025","Проверка работоспособности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
