"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30165","mdmprint.ru - Проверка поиска","Desktop Chrome","2026-01-13","passed","2026-01-13","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","10008","litera.studio - Проверка главной страницы","Mobile Chrome","2026-01-13","passed","2026-01-13","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","7096","1-tm.ru - Проверка главной страницы","Desktop Chrome","2026-01-13","passed","2026-01-13","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","4154","vea.ru - Проверка меню услуг","Mobile Chrome","2026-01-13","passed","2026-01-13","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","4174","sequoiapay.io - Проверка главной страницы","Desktop Chrome","2026-01-13","passed","2026-01-13","Проверка доступности сайтов > sequoiapay.io - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","4758","1-tm.ru - Проверка поп-апа ""Онлайн-консультация""","Desktop Chrome","2026-01-13","passed","2026-01-13","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","10437","1-tm.ru - Проверка поиска","Desktop Chrome","2026-01-13","passed","2026-01-13","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","24220","mdmprint.ru - Проверка меню каталога","Desktop Chrome","2026-01-13","passed","2026-01-13","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","14230","copy.ru - Проверка меню каталога","Desktop Chrome","2026-01-13","passed","2026-01-13","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","4830","1-tm.ru - Проверка поп-апа ""Онлайн-консультация""","Mobile Chrome","2026-01-13","passed","2026-01-13","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","21138","mdmprint.ru - Проверка поп-апа ""Быстрый заказ""","Desktop Chrome","2026-01-13","passed","2026-01-13","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","14296","copy.ru - Проверка главной страницы","Desktop Chrome","2026-01-13","passed","2026-01-13","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","28422","mdmprint.ru - Проверка поиска","Mobile Chrome","2026-01-13","passed","2026-01-13","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","5888","sequoiapay.io - Проверка главной страницы","Mobile Chrome","2026-01-13","passed","2026-01-13","Проверка доступности сайтов > sequoiapay.io - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6117","1-tm.ru - Проверка бургер-меню","Mobile Chrome","2026-01-13","passed","2026-01-13","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","5300","vea.ru - Проверка главной страницы","Mobile Chrome","2026-01-13","passed","2026-01-13","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","15657","copy.ru - Проверка главной страницы","Mobile Chrome","2026-01-13","passed","2026-01-13","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6534","litera.studio - Проверка бургер-меню","Mobile Chrome","2026-01-13","passed","2026-01-13","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","23891","mdmprint.ru - Проверка главной страницы","Desktop Chrome","2026-01-13","passed","2026-01-13","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6441","litera.studio - Проверка бургер-меню","Desktop Chrome","2026-01-13","passed","2026-01-13","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","24402","copy.ru - Проверка поиска","Mobile Chrome","2026-01-13","passed","2026-01-13","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","24269","mdmprint.ru - Проверка главной страницы","Mobile Chrome","2026-01-13","passed","2026-01-13","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","8503","litera.studio - Проверка главной страницы","Desktop Chrome","2026-01-13","passed","2026-01-13","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6624","1-tm.ru - Проверка бургер-меню","Desktop Chrome","2026-01-13","passed","2026-01-13","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","12552","copy.ru - Проверка поп-апа ""Быстрый заказ""","Desktop Chrome","2026-01-13","passed","2026-01-13","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","4136","vea.ru - Проверка меню услуг","Desktop Chrome","2026-01-13","passed","2026-01-13","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","13853","copy.ru - Проверка поп-апа ""Быстрый заказ""","Mobile Chrome","2026-01-13","passed","2026-01-13","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","7362","1-tm.ru - Проверка главной страницы","Mobile Chrome","2026-01-13","passed","2026-01-13","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","11287","litera.studio - Проверка поиска","Mobile Chrome","2026-01-13","passed","2026-01-13","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","4014","vea.ru - Проверка поп-апа ""Оставьте заявку""","Mobile Chrome","2026-01-13","passed","2026-01-13","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","16184","copy.ru - Проверка меню каталога","Mobile Chrome","2026-01-13","passed","2026-01-13","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","23371","mdmprint.ru - Проверка меню каталога","Mobile Chrome","2026-01-13","passed","2026-01-13","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","11972","litera.studio - Проверка поиска","Desktop Chrome","2026-01-13","passed","2026-01-13","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","24512","copy.ru - Проверка поиска","Desktop Chrome","2026-01-13","passed","2026-01-13","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","20080","mdmprint.ru - Проверка поп-апа ""Быстрый заказ""","Mobile Chrome","2026-01-13","passed","2026-01-13","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","7175","litera.studio - Проверка поп-апа ""Оставьте заявку""","Desktop Chrome","2026-01-13","passed","2026-01-13","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","5700","vea.ru - Проверка главной страницы","Desktop Chrome","2026-01-13","passed","2026-01-13","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6832","litera.studio - Проверка поп-апа ""Оставьте заявку""","Mobile Chrome","2026-01-13","passed","2026-01-13","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","3965","vea.ru - Проверка поп-апа ""Оставьте заявку""","Desktop Chrome","2026-01-13","passed","2026-01-13","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","8944","1-tm.ru - Проверка поиска","Mobile Chrome","2026-01-13","passed","2026-01-13","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
