"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5147","1-tm.ru - Проверка поп-апа ""Онлайн-консультация""","Mobile Chrome","2026-04-06","passed","2026-04-06","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","13720","litera.studio - Проверка бургер-меню","Desktop Chrome","2026-04-06","passed","2026-04-06","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","31520","mdmprint.ru - Проверка меню каталога","Desktop Chrome","2026-04-06","passed","2026-04-06","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","4170","sequoiapay.io - Проверка главной страницы","Desktop Chrome","2026-04-06","passed","2026-04-06","Проверка доступности сайтов > sequoiapay.io - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","13182","litera.studio - Проверка поп-апа ""Оставьте заявку""","Mobile Chrome","2026-04-06","passed","2026-04-06","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","10361","copy.ru - Проверка поп-апа ""Быстрый заказ""","Mobile Chrome","2026-04-06","passed","2026-04-06","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","4811","vea.ru - Проверка поп-апа ""Оставьте заявку""","Desktop Chrome","2026-04-06","passed","2026-04-06","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","27323","litera.studio - Проверка поиска","Mobile Chrome","2026-04-06","passed","2026-04-06","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","16893","litera.studio - Проверка главной страницы","Mobile Chrome","2026-04-06","passed","2026-04-06","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","27478","litera.studio - Проверка поиска","Desktop Chrome","2026-04-06","passed","2026-04-06","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","5931","1-tm.ru - Проверка поп-апа ""Онлайн-консультация""","Desktop Chrome","2026-04-06","passed","2026-04-06","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","17571","copy.ru - Проверка поиска","Desktop Chrome","2026-04-06","passed","2026-04-06","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","7504","1-tm.ru - Проверка бургер-меню","Mobile Chrome","2026-04-06","passed","2026-04-06","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","11147","1-tm.ru - Проверка поиска","Desktop Chrome","2026-04-06","passed","2026-04-06","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","12369","copy.ru - Проверка меню каталога","Mobile Chrome","2026-04-06","passed","2026-04-06","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","7330","1-tm.ru - Проверка бургер-меню","Desktop Chrome","2026-04-06","passed","2026-04-06","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","16613","litera.studio - Проверка главной страницы","Desktop Chrome","2026-04-06","passed","2026-04-06","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","4825","vea.ru - Проверка поп-апа ""Оставьте заявку""","Mobile Chrome","2026-04-06","passed","2026-04-06","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","36089","mdmprint.ru - Проверка поиска","Mobile Chrome","2026-04-06","passed","2026-04-06","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","46062","mdmprint.ru - Проверка поиска","Desktop Chrome","2026-04-06","broken","2026-04-06","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","29248","mdmprint.ru - Проверка меню каталога","Mobile Chrome","2026-04-06","passed","2026-04-06","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","30907","mdmprint.ru - Проверка главной страницы","Desktop Chrome","2026-04-06","passed","2026-04-06","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","7802","1-tm.ru - Проверка главной страницы","Mobile Chrome","2026-04-06","passed","2026-04-06","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6614","vea.ru - Проверка главной страницы","Desktop Chrome","2026-04-06","passed","2026-04-06","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","25019","mdmprint.ru - Проверка поп-апа ""Быстрый заказ""","Desktop Chrome","2026-04-06","passed","2026-04-06","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","28273","mdmprint.ru - Проверка главной страницы","Mobile Chrome","2026-04-06","passed","2026-04-06","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","9046","copy.ru - Проверка поп-апа ""Быстрый заказ""","Desktop Chrome","2026-04-06","passed","2026-04-06","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","10777","copy.ru - Проверка меню каталога","Desktop Chrome","2026-04-06","passed","2026-04-06","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","11240","1-tm.ru - Проверка поиска","Mobile Chrome","2026-04-06","passed","2026-04-06","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","5948","sequoiapay.io - Проверка главной страницы","Mobile Chrome","2026-04-06","passed","2026-04-06","Проверка доступности сайтов > sequoiapay.io - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","22664","mdmprint.ru - Проверка поп-апа ""Быстрый заказ""","Mobile Chrome","2026-04-06","passed","2026-04-06","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","13665","litera.studio - Проверка поп-апа ""Оставьте заявку""","Desktop Chrome","2026-04-06","passed","2026-04-06","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6717","1-tm.ru - Проверка главной страницы","Desktop Chrome","2026-04-06","passed","2026-04-06","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6287","vea.ru - Проверка главной страницы","Mobile Chrome","2026-04-06","passed","2026-04-06","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","18132","copy.ru - Проверка поиска","Mobile Chrome","2026-04-06","passed","2026-04-06","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","5197","vea.ru - Проверка меню услуг","Mobile Chrome","2026-04-06","passed","2026-04-06","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","12817","copy.ru - Проверка главной страницы","Mobile Chrome","2026-04-06","passed","2026-04-06","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","13354","litera.studio - Проверка бургер-меню","Mobile Chrome","2026-04-06","passed","2026-04-06","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","11832","copy.ru - Проверка главной страницы","Desktop Chrome","2026-04-06","passed","2026-04-06","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","4945","vea.ru - Проверка меню услуг","Desktop Chrome","2026-04-06","passed","2026-04-06","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
