"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","13558","copy.ru - Проверка главной страницы","Mobile Chrome","Mon Oct 20 09:27:06 MSK 2025","passed","Mon Oct 20 09:27:20 MSK 2025","Проверка работоспособности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","11668","copy.ru - Проверка поп-апа ""Быстрый заказ""","Desktop Chrome","Mon Oct 20 09:22:59 MSK 2025","passed","Mon Oct 20 09:23:11 MSK 2025","Проверка работоспособности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","32788","mdmprint.ru - Проверка меню каталога","Desktop Chrome","Mon Oct 20 09:21:19 MSK 2025","broken","Mon Oct 20 09:21:52 MSK 2025","Проверка работоспособности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","5652","1-tm.ru - Проверка бургер-меню","Mobile Chrome","Mon Oct 20 09:32:20 MSK 2025","passed","Mon Oct 20 09:32:26 MSK 2025","Проверка работоспособности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6090","litera.studio - Проверка поп-апа ""Оставьте заявку""","Desktop Chrome","Mon Oct 20 09:24:32 MSK 2025","passed","Mon Oct 20 09:24:38 MSK 2025","Проверка работоспособности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","12027","litera.studio - Проверка поиска","Mobile Chrome","Mon Oct 20 09:33:03 MSK 2025","passed","Mon Oct 20 09:33:15 MSK 2025","Проверка работоспособности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","19538","mdmprint.ru - Проверка главной страницы","Desktop Chrome","Mon Oct 20 09:19:52 MSK 2025","passed","Mon Oct 20 09:20:12 MSK 2025","Проверка работоспособности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6857","litera.studio - Проверка поп-апа ""Оставьте заявку""","Mobile Chrome","Mon Oct 20 09:32:56 MSK 2025","passed","Mon Oct 20 09:33:03 MSK 2025","Проверка работоспособности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","4122","vea.ru - Проверка меню услуг","Desktop Chrome","Mon Oct 20 09:24:55 MSK 2025","passed","Mon Oct 20 09:25:00 MSK 2025","Проверка работоспособности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","31885","copy.ru - Проверка меню каталога","Mobile Chrome","Mon Oct 20 09:28:25 MSK 2025","broken","Mon Oct 20 09:28:57 MSK 2025","Проверка работоспособности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6373","litera.studio - Проверка бургер-меню","Mobile Chrome","Mon Oct 20 09:32:49 MSK 2025","passed","Mon Oct 20 09:32:56 MSK 2025","Проверка работоспособности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6484","1-tm.ru - Проверка главной страницы","Desktop Chrome","Mon Oct 20 09:23:52 MSK 2025","passed","Mon Oct 20 09:23:58 MSK 2025","Проверка работоспособности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
