"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10562","copy.ru - Проверка поп-апа ""Быстрый заказ""","Mobile Chrome","2026-07-09","passed","2026-07-09","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","9704","mdmprint.ru - Проверка главной страницы","Desktop Chrome","2026-07-09","passed","2026-07-09","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","10650","copy.ru - Проверка главной страницы","Desktop Chrome","2026-07-09","passed","2026-07-09","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","9777","litera.studio - Проверка главной страницы","Mobile Chrome","2026-07-09","passed","2026-07-09","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","3481","vea.ru - Проверка поп-апа ""Оставьте заявку""","Desktop Chrome","2026-07-09","passed","2026-07-09","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","21243","copy.ru - Проверка поиска","Mobile Chrome","2026-07-09","passed","2026-07-09","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","18978","copy.ru - Проверка поиска","Desktop Chrome","2026-07-09","passed","2026-07-09","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","4165","1-tm.ru - Проверка поп-апа ""Онлайн-консультация""","Mobile Chrome","2026-07-09","passed","2026-07-09","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6067","1-tm.ru - Проверка главной страницы","Desktop Chrome","2026-07-09","passed","2026-07-09","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6462","1-tm.ru - Проверка главной страницы","Mobile Chrome","2026-07-09","passed","2026-07-09","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","12190","copy.ru - Проверка меню каталога","Mobile Chrome","2026-07-09","passed","2026-07-09","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","11654","litera.studio - Проверка поиска","Mobile Chrome","2026-07-09","passed","2026-07-09","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6193","litera.studio - Проверка поп-апа ""Оставьте заявку""","Desktop Chrome","2026-07-09","passed","2026-07-09","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","9253","1-tm.ru - Проверка поиска","Desktop Chrome","2026-07-09","passed","2026-07-09","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","12850","copy.ru - Проверка главной страницы","Mobile Chrome","2026-07-09","passed","2026-07-09","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","5523","1-tm.ru - Проверка бургер-меню","Desktop Chrome","2026-07-09","passed","2026-07-09","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","10040","1-tm.ru - Проверка поиска","Mobile Chrome","2026-07-09","passed","2026-07-09","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","5694","sequoiapay.io - Проверка главной страницы","Mobile Chrome","2026-07-09","passed","2026-07-09","Проверка доступности сайтов > sequoiapay.io - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","8006","mdmprint.ru - Проверка меню каталога","Desktop Chrome","2026-07-09","passed","2026-07-09","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6236","litera.studio - Проверка бургер-меню","Mobile Chrome","2026-07-09","passed","2026-07-09","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","7076","mdmprint.ru - Проверка меню каталога","Mobile Chrome","2026-07-09","passed","2026-07-09","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","9120","litera.studio - Проверка главной страницы","Desktop Chrome","2026-07-09","passed","2026-07-09","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","5632","vea.ru - Проверка главной страницы","Desktop Chrome","2026-07-09","passed","2026-07-09","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","4995","1-tm.ru - Проверка поп-апа ""Онлайн-консультация""","Desktop Chrome","2026-07-09","passed","2026-07-09","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","3845","vea.ru - Проверка меню услуг","Desktop Chrome","2026-07-09","passed","2026-07-09","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","9096","copy.ru - Проверка поп-апа ""Быстрый заказ""","Desktop Chrome","2026-07-09","passed","2026-07-09","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","11958","mdmprint.ru - Проверка поиска","Mobile Chrome","2026-07-09","passed","2026-07-09","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","3867","vea.ru - Проверка меню услуг","Mobile Chrome","2026-07-09","passed","2026-07-09","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","4881","vea.ru - Проверка главной страницы","Mobile Chrome","2026-07-09","passed","2026-07-09","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","9673","copy.ru - Проверка меню каталога","Desktop Chrome","2026-07-09","passed","2026-07-09","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","4244","sequoiapay.io - Проверка главной страницы","Desktop Chrome","2026-07-09","passed","2026-07-09","Проверка доступности сайтов > sequoiapay.io - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","4812","mdmprint.ru - Проверка поп-апа ""Быстрый заказ""","Mobile Chrome","2026-07-09","passed","2026-07-09","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","11657","mdmprint.ru - Проверка поиска","Desktop Chrome","2026-07-09","passed","2026-07-09","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","3625","vea.ru - Проверка поп-апа ""Оставьте заявку""","Mobile Chrome","2026-07-09","passed","2026-07-09","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6499","litera.studio - Проверка бургер-меню","Desktop Chrome","2026-07-09","passed","2026-07-09","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6682","1-tm.ru - Проверка бургер-меню","Mobile Chrome","2026-07-09","passed","2026-07-09","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","5937","litera.studio - Проверка поп-апа ""Оставьте заявку""","Mobile Chrome","2026-07-09","passed","2026-07-09","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","5019","mdmprint.ru - Проверка поп-апа ""Быстрый заказ""","Desktop Chrome","2026-07-09","passed","2026-07-09","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","8527","mdmprint.ru - Проверка главной страницы","Mobile Chrome","2026-07-09","passed","2026-07-09","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","15847","litera.studio - Проверка поиска","Desktop Chrome","2026-07-09","passed","2026-07-09","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
