"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30809","mdmprint.ru - Проверка меню каталога","Desktop Chrome","2026-04-15","passed","2026-04-15","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","22826","mdmprint.ru - Проверка поп-апа ""Быстрый заказ""","Desktop Chrome","2026-04-15","passed","2026-04-15","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","28153","mdmprint.ru - Проверка главной страницы","Mobile Chrome","2026-04-15","passed","2026-04-15","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","7379","1-tm.ru - Проверка бургер-меню","Mobile Chrome","2026-04-15","passed","2026-04-15","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","4116","sequoiapay.io - Проверка главной страницы","Desktop Chrome","2026-04-15","passed","2026-04-15","Проверка доступности сайтов > sequoiapay.io - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","7590","1-tm.ru - Проверка главной страницы","Desktop Chrome","2026-04-15","passed","2026-04-15","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6775","1-tm.ru - Проверка поп-апа ""Онлайн-консультация""","Mobile Chrome","2026-04-15","passed","2026-04-15","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","8416","1-tm.ru - Проверка главной страницы","Mobile Chrome","2026-04-15","passed","2026-04-15","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","13962","litera.studio - Проверка бургер-меню","Desktop Chrome","2026-04-15","passed","2026-04-15","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","19203","litera.studio - Проверка поиска","Mobile Chrome","2026-04-15","passed","2026-04-15","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
