"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8863","1-tm.ru - Проверка главной страницы","Desktop Chrome","2026-06-01","passed","2026-06-01","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","9811","mdmprint.ru - Проверка поп-апа ""Быстрый заказ""","Desktop Chrome","2026-06-01","passed","2026-06-01","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","15132","litera.studio - Проверка бургер-меню","Mobile Chrome","2026-06-01","passed","2026-06-01","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","13277","copy.ru - Проверка главной страницы","Desktop Chrome","2026-06-01","passed","2026-06-01","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","22465","copy.ru - Проверка поиска","Mobile Chrome","2026-06-01","passed","2026-06-01","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","20839","litera.studio - Проверка поиска","Mobile Chrome","2026-06-01","passed","2026-06-01","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","14333","mdmprint.ru - Проверка главной страницы","Mobile Chrome","2026-06-01","passed","2026-06-01","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","12667","copy.ru - Проверка поп-апа ""Быстрый заказ""","Mobile Chrome","2026-06-01","passed","2026-06-01","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","11484","mdmprint.ru - Проверка меню каталога","Desktop Chrome","2026-06-01","passed","2026-06-01","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","15748","mdmprint.ru - Проверка поиска","Mobile Chrome","2026-06-01","passed","2026-06-01","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","15632","1-tm.ru - Проверка поиска","Mobile Chrome","2026-06-01","passed","2026-06-01","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","7277","vea.ru - Проверка главной страницы","Mobile Chrome","2026-06-01","passed","2026-06-01","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","15714","litera.studio - Проверка бургер-меню","Desktop Chrome","2026-06-01","passed","2026-06-01","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6458","1-tm.ru - Проверка поп-апа ""Онлайн-консультация""","Mobile Chrome","2026-06-01","passed","2026-06-01","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","9591","mdmprint.ru - Проверка меню каталога","Mobile Chrome","2026-06-01","passed","2026-06-01","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6724","vea.ru - Проверка главной страницы","Desktop Chrome","2026-06-01","passed","2026-06-01","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","4358","sequoiapay.io - Проверка главной страницы","Desktop Chrome","2026-06-01","passed","2026-06-01","Проверка доступности сайтов > sequoiapay.io - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","11156","copy.ru - Проверка меню каталога","Desktop Chrome","2026-06-01","passed","2026-06-01","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","5022","vea.ru - Проверка поп-апа ""Оставьте заявку""","Desktop Chrome","2026-06-01","passed","2026-06-01","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","17718","mdmprint.ru - Проверка поиска","Desktop Chrome","2026-06-01","passed","2026-06-01","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","14887","litera.studio - Проверка поп-апа ""Оставьте заявку""","Mobile Chrome","2026-06-01","passed","2026-06-01","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","18402","litera.studio - Проверка главной страницы","Mobile Chrome","2026-06-01","passed","2026-06-01","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6704","1-tm.ru - Проверка поп-апа ""Онлайн-консультация""","Desktop Chrome","2026-06-01","passed","2026-06-01","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","10539","copy.ru - Проверка поп-апа ""Быстрый заказ""","Desktop Chrome","2026-06-01","passed","2026-06-01","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","18705","copy.ru - Проверка поиска","Desktop Chrome","2026-06-01","passed","2026-06-01","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6283","vea.ru - Проверка меню услуг","Mobile Chrome","2026-06-01","passed","2026-06-01","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","9544","1-tm.ru - Проверка бургер-меню","Desktop Chrome","2026-06-01","passed","2026-06-01","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","13133","1-tm.ru - Проверка поиска","Desktop Chrome","2026-06-01","passed","2026-06-01","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","5299","vea.ru - Проверка меню услуг","Desktop Chrome","2026-06-01","passed","2026-06-01","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","15290","copy.ru - Проверка главной страницы","Mobile Chrome","2026-06-01","passed","2026-06-01","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6010","vea.ru - Проверка поп-апа ""Оставьте заявку""","Mobile Chrome","2026-06-01","passed","2026-06-01","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","14037","litera.studio - Проверка поп-апа ""Оставьте заявку""","Desktop Chrome","2026-06-01","passed","2026-06-01","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","31885","litera.studio - Проверка поиска","Desktop Chrome","2026-06-01","passed","2026-06-01","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","13064","mdmprint.ru - Проверка главной страницы","Desktop Chrome","2026-06-01","passed","2026-06-01","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","9552","1-tm.ru - Проверка бургер-меню","Mobile Chrome","2026-06-01","passed","2026-06-01","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","5831","sequoiapay.io - Проверка главной страницы","Mobile Chrome","2026-06-01","passed","2026-06-01","Проверка доступности сайтов > sequoiapay.io - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","7625","mdmprint.ru - Проверка поп-апа ""Быстрый заказ""","Mobile Chrome","2026-06-01","passed","2026-06-01","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","9242","1-tm.ru - Проверка главной страницы","Mobile Chrome","2026-06-01","passed","2026-06-01","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","17567","litera.studio - Проверка главной страницы","Desktop Chrome","2026-06-01","passed","2026-06-01","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","14502","copy.ru - Проверка меню каталога","Mobile Chrome","2026-06-01","passed","2026-06-01","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
