"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","24260","mdmprint.ru - Проверка поиска","Mobile Chrome","Sun Aug 24 09:23:19 MSK 2025","passed","Sun Aug 24 09:23:43 MSK 2025","Проверка работоспособности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","4921","sequoiapay.io - Проверка главной страницы","Mobile Chrome","Sun Aug 24 09:26:01 MSK 2025","passed","Sun Aug 24 09:26:06 MSK 2025","Проверка работоспособности сайтов > sequoiapay.io - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","5040","vea.ru - Проверка главной страницы","Mobile Chrome","Sun Aug 24 09:25:49 MSK 2025","passed","Sun Aug 24 09:25:54 MSK 2025","Проверка работоспособности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","3978","1-tm.ru - Проверка поп-апа ""Онлайн-консультация""","Mobile Chrome","Sun Aug 24 09:25:03 MSK 2025","passed","Sun Aug 24 09:25:07 MSK 2025","Проверка работоспособности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","3939","1-tm.ru - Проверка поп-апа ""Онлайн-консультация""","Desktop Chrome","Sun Aug 24 09:19:37 MSK 2025","passed","Sun Aug 24 09:19:41 MSK 2025","Проверка работоспособности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","4959","1-tm.ru - Проверка бургер-меню","Desktop Chrome","Sun Aug 24 09:19:32 MSK 2025","passed","Sun Aug 24 09:19:37 MSK 2025","Проверка работоспособности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","21048","copy.ru - Проверка поиска","Desktop Chrome","Sun Aug 24 09:19:05 MSK 2025","passed","Sun Aug 24 09:19:26 MSK 2025","Проверка работоспособности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","5244","vea.ru - Проверка главной страницы","Desktop Chrome","Sun Aug 24 09:20:22 MSK 2025","passed","Sun Aug 24 09:20:28 MSK 2025","Проверка работоспособности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","15827","copy.ru - Проверка главной страницы","Desktop Chrome","Sun Aug 24 09:18:20 MSK 2025","passed","Sun Aug 24 09:18:35 MSK 2025","Проверка работоспособности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","14687","mdmprint.ru - Проверка поп-апа ""Быстрый заказ""","Desktop Chrome","Sun Aug 24 09:17:44 MSK 2025","passed","Sun Aug 24 09:17:59 MSK 2025","Проверка работоспособности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","11057","litera.studio - Проверка поиска","Mobile Chrome","Sun Aug 24 09:25:38 MSK 2025","passed","Sun Aug 24 09:25:49 MSK 2025","Проверка работоспособности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","16511","copy.ru - Проверка меню каталога","Mobile Chrome","Sun Aug 24 09:24:00 MSK 2025","passed","Sun Aug 24 09:24:16 MSK 2025","Проверка работоспособности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6083","litera.studio - Проверка бургер-меню","Mobile Chrome","Sun Aug 24 09:25:25 MSK 2025","passed","Sun Aug 24 09:25:31 MSK 2025","Проверка работоспособности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","17355","mdmprint.ru - Проверка меню каталога","Mobile Chrome","Sun Aug 24 09:22:46 MSK 2025","passed","Sun Aug 24 09:23:04 MSK 2025","Проверка работоспособности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","16903","mdmprint.ru - Проверка меню каталога","Desktop Chrome","Sun Aug 24 09:17:27 MSK 2025","passed","Sun Aug 24 09:17:44 MSK 2025","Проверка работоспособности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","13844","copy.ru - Проверка поп-апа ""Быстрый заказ""","Desktop Chrome","Sun Aug 24 09:18:51 MSK 2025","passed","Sun Aug 24 09:19:05 MSK 2025","Проверка работоспособности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","18430","mdmprint.ru - Проверка главной страницы","Mobile Chrome","Sun Aug 24 09:21:22 MSK 2025","passed","Sun Aug 24 09:21:41 MSK 2025","Проверка работоспособности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","7063","litera.studio - Проверка поп-апа ""Оставьте заявку""","Mobile Chrome","Sun Aug 24 09:25:31 MSK 2025","passed","Sun Aug 24 09:25:38 MSK 2025","Проверка работоспособности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","15474","copy.ru - Проверка меню каталога","Desktop Chrome","Sun Aug 24 09:18:35 MSK 2025","passed","Sun Aug 24 09:18:51 MSK 2025","Проверка работоспособности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","5799","1-tm.ru - Проверка главной страницы","Mobile Chrome","Sun Aug 24 09:24:51 MSK 2025","passed","Sun Aug 24 09:24:57 MSK 2025","Проверка работоспособности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","17717","mdmprint.ru - Проверка главной страницы","Desktop Chrome","Sun Aug 24 09:16:02 MSK 2025","passed","Sun Aug 24 09:16:20 MSK 2025","Проверка работоспособности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","13906","copy.ru - Проверка поп-апа ""Быстрый заказ""","Mobile Chrome","Sun Aug 24 09:24:16 MSK 2025","passed","Sun Aug 24 09:24:30 MSK 2025","Проверка работоспособности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","7150","litera.studio - Проверка бургер-меню","Desktop Chrome","Sun Aug 24 09:19:58 MSK 2025","passed","Sun Aug 24 09:20:05 MSK 2025","Проверка работоспособности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","3687","vea.ru - Проверка поп-апа ""Оставьте заявку""","Desktop Chrome","Sun Aug 24 09:20:31 MSK 2025","passed","Sun Aug 24 09:20:35 MSK 2025","Проверка работоспособности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","3823","vea.ru - Проверка меню услуг","Mobile Chrome","Sun Aug 24 09:25:54 MSK 2025","passed","Sun Aug 24 09:25:58 MSK 2025","Проверка работоспособности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","9179","litera.studio - Проверка главной страницы","Desktop Chrome","Sun Aug 24 09:19:49 MSK 2025","passed","Sun Aug 24 09:19:58 MSK 2025","Проверка работоспособности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","20405","copy.ru - Проверка поиска","Mobile Chrome","Sun Aug 24 09:24:30 MSK 2025","passed","Sun Aug 24 09:24:51 MSK 2025","Проверка работоспособности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","3779","vea.ru - Проверка меню услуг","Desktop Chrome","Sun Aug 24 09:20:28 MSK 2025","passed","Sun Aug 24 09:20:31 MSK 2025","Проверка работоспособности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","9288","1-tm.ru - Проверка поиска","Mobile Chrome","Sun Aug 24 09:25:07 MSK 2025","passed","Sun Aug 24 09:25:16 MSK 2025","Проверка работоспособности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","4427","sequoiapay.io - Проверка главной страницы","Desktop Chrome","Sun Aug 24 09:20:35 MSK 2025","passed","Sun Aug 24 09:20:39 MSK 2025","Проверка работоспособности сайтов > sequoiapay.io - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","3607","vea.ru - Проверка поп-апа ""Оставьте заявку""","Mobile Chrome","Sun Aug 24 09:25:58 MSK 2025","passed","Sun Aug 24 09:26:01 MSK 2025","Проверка работоспособности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","20975","mdmprint.ru - Проверка поиска","Desktop Chrome","Sun Aug 24 09:17:59 MSK 2025","passed","Sun Aug 24 09:18:20 MSK 2025","Проверка работоспособности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","8109","1-tm.ru - Проверка поиска","Desktop Chrome","Sun Aug 24 09:19:41 MSK 2025","passed","Sun Aug 24 09:19:49 MSK 2025","Проверка работоспособности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","5925","1-tm.ru - Проверка главной страницы","Desktop Chrome","Sun Aug 24 09:19:26 MSK 2025","passed","Sun Aug 24 09:19:32 MSK 2025","Проверка работоспособности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6271","1-tm.ru - Проверка бургер-меню","Mobile Chrome","Sun Aug 24 09:24:57 MSK 2025","passed","Sun Aug 24 09:25:03 MSK 2025","Проверка работоспособности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6098","litera.studio - Проверка поп-апа ""Оставьте заявку""","Desktop Chrome","Sun Aug 24 09:20:05 MSK 2025","passed","Sun Aug 24 09:20:11 MSK 2025","Проверка работоспособности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","15401","mdmprint.ru - Проверка поп-апа ""Быстрый заказ""","Mobile Chrome","Sun Aug 24 09:23:04 MSK 2025","passed","Sun Aug 24 09:23:19 MSK 2025","Проверка работоспособности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","8763","litera.studio - Проверка главной страницы","Mobile Chrome","Sun Aug 24 09:25:16 MSK 2025","passed","Sun Aug 24 09:25:25 MSK 2025","Проверка работоспособности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","11059","litera.studio - Проверка поиска","Desktop Chrome","Sun Aug 24 09:20:11 MSK 2025","passed","Sun Aug 24 09:20:22 MSK 2025","Проверка работоспособности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","16700","copy.ru - Проверка главной страницы","Mobile Chrome","Sun Aug 24 09:23:43 MSK 2025","passed","Sun Aug 24 09:24:00 MSK 2025","Проверка работоспособности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
