"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9696","copy.ru - Проверка поп-апа ""Быстрый заказ""","Mobile Chrome","2026-03-17","passed","2026-03-17","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","11666","copy.ru - Проверка меню каталога","Mobile Chrome","2026-03-17","passed","2026-03-17","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","4187","sequoiapay.io - Проверка главной страницы","Desktop Chrome","2026-03-17","passed","2026-03-17","Проверка доступности сайтов > sequoiapay.io - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","5042","vea.ru - Проверка меню услуг","Desktop Chrome","2026-03-17","passed","2026-03-17","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","5961","vea.ru - Проверка главной страницы","Mobile Chrome","2026-03-17","passed","2026-03-17","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","13546","litera.studio - Проверка бургер-меню","Desktop Chrome","2026-03-17","passed","2026-03-17","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","4940","vea.ru - Проверка поп-апа ""Оставьте заявку""","Desktop Chrome","2026-03-17","passed","2026-03-17","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","4744","vea.ru - Проверка поп-апа ""Оставьте заявку""","Mobile Chrome","2026-03-17","passed","2026-03-17","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","19303","litera.studio - Проверка поиска","Desktop Chrome","2026-03-17","passed","2026-03-17","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","23922","mdmprint.ru - Проверка главной страницы","Desktop Chrome","2026-03-17","passed","2026-03-17","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","7334","copy.ru - Проверка поп-апа ""Быстрый заказ""","Desktop Chrome","2026-03-17","passed","2026-03-17","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","7034","1-tm.ru - Проверка главной страницы","Mobile Chrome","2026-03-17","passed","2026-03-17","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","22073","mdmprint.ru - Проверка меню каталога","Mobile Chrome","2026-03-17","passed","2026-03-17","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","18879","mdmprint.ru - Проверка поп-апа ""Быстрый заказ""","Mobile Chrome","2026-03-17","passed","2026-03-17","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","13479","litera.studio - Проверка бургер-меню","Mobile Chrome","2026-03-17","passed","2026-03-17","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","4812","1-tm.ru - Проверка поп-апа ""Онлайн-консультация""","Mobile Chrome","2026-03-17","passed","2026-03-17","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","8629","copy.ru - Проверка меню каталога","Desktop Chrome","2026-03-17","passed","2026-03-17","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","13181","litera.studio - Проверка поп-апа ""Оставьте заявку""","Mobile Chrome","2026-03-17","passed","2026-03-17","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","20878","mdmprint.ru - Проверка поп-апа ""Быстрый заказ""","Desktop Chrome","2026-03-17","passed","2026-03-17","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
