"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","14467","mdmprint.ru - Проверка поп-апа ""Быстрый заказ""","Mobile Chrome","2026-05-02","passed","2026-05-02","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","3610","vea.ru - Проверка поп-апа ""Оставьте заявку""","Desktop Chrome","2026-05-02","passed","2026-05-02","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","12690","1-tm.ru - Проверка поиска","Desktop Chrome","2026-05-02","passed","2026-05-02","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","11894","copy.ru - Проверка меню каталога","Mobile Chrome","2026-05-02","passed","2026-05-02","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","17198","litera.studio - Проверка главной страницы","Mobile Chrome","2026-05-02","passed","2026-05-02","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","8225","copy.ru - Проверка поп-апа ""Быстрый заказ""","Desktop Chrome","2026-05-02","passed","2026-05-02","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","3862","vea.ru - Проверка меню услуг","Desktop Chrome","2026-05-02","passed","2026-05-02","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","26830","litera.studio - Проверка поиска","Mobile Chrome","2026-05-02","passed","2026-05-02","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","13309","litera.studio - Проверка бургер-меню","Desktop Chrome","2026-05-02","passed","2026-05-02","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","15160","mdmprint.ru - Проверка поп-апа ""Быстрый заказ""","Desktop Chrome","2026-05-02","passed","2026-05-02","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6687","1-tm.ru - Проверка поп-апа ""Онлайн-консультация""","Mobile Chrome","2026-05-02","passed","2026-05-02","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","8692","1-tm.ru - Проверка главной страницы","Desktop Chrome","2026-05-02","passed","2026-05-02","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","24292","mdmprint.ru - Проверка поиска","Desktop Chrome","2026-05-02","passed","2026-05-02","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","27502","litera.studio - Проверка поиска","Desktop Chrome","2026-05-02","passed","2026-05-02","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","17874","copy.ru - Проверка поиска","Desktop Chrome","2026-05-02","passed","2026-05-02","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","3624","vea.ru - Проверка поп-апа ""Оставьте заявку""","Mobile Chrome","2026-05-02","passed","2026-05-02","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","22548","mdmprint.ru - Проверка поиска","Mobile Chrome","2026-05-02","passed","2026-05-02","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","13249","litera.studio - Проверка бургер-меню","Mobile Chrome","2026-05-02","passed","2026-05-02","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","17085","mdmprint.ru - Проверка меню каталога","Mobile Chrome","2026-05-02","passed","2026-05-02","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","13252","litera.studio - Проверка поп-апа ""Оставьте заявку""","Mobile Chrome","2026-05-02","passed","2026-05-02","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","19593","mdmprint.ru - Проверка главной страницы","Mobile Chrome","2026-05-02","passed","2026-05-02","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","9966","copy.ru - Проверка меню каталога","Desktop Chrome","2026-05-02","passed","2026-05-02","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","13229","litera.studio - Проверка поп-апа ""Оставьте заявку""","Desktop Chrome","2026-05-02","passed","2026-05-02","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","5715","sequoiapay.io - Проверка главной страницы","Mobile Chrome","2026-05-02","passed","2026-05-02","Проверка доступности сайтов > sequoiapay.io - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","16004","litera.studio - Проверка главной страницы","Desktop Chrome","2026-05-02","passed","2026-05-02","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","3873","vea.ru - Проверка меню услуг","Mobile Chrome","2026-05-02","passed","2026-05-02","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","9025","1-tm.ru - Проверка бургер-меню","Desktop Chrome","2026-05-02","passed","2026-05-02","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","7644","1-tm.ru - Проверка главной страницы","Mobile Chrome","2026-05-02","passed","2026-05-02","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","13270","copy.ru - Проверка главной страницы","Mobile Chrome","2026-05-02","passed","2026-05-02","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","4159","sequoiapay.io - Проверка главной страницы","Desktop Chrome","2026-05-02","passed","2026-05-02","Проверка доступности сайтов > sequoiapay.io - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","19226","copy.ru - Проверка поиска","Mobile Chrome","2026-05-02","passed","2026-05-02","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","8011","1-tm.ru - Проверка бургер-меню","Mobile Chrome","2026-05-02","passed","2026-05-02","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","4832","vea.ru - Проверка главной страницы","Mobile Chrome","2026-05-02","passed","2026-05-02","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","12896","1-tm.ru - Проверка поиска","Mobile Chrome","2026-05-02","passed","2026-05-02","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
