"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4971","mdmprint.ru - Проверка поп-апа ""Быстрый заказ""","Mobile Chrome","2026-09-25","passed","2026-09-25","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","11835","copy.ru - Проверка поиска","Desktop Chrome","2026-09-25","passed","2026-09-25","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","13632","litera.studio - Проверка бургер-меню","Mobile Chrome","2026-09-25","passed","2026-09-25","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","11015","copy.ru - Проверка меню каталога","Mobile Chrome","2026-09-25","passed","2026-09-25","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","10392","copy.ru - Проверка главной страницы","Desktop Chrome","2026-09-25","passed","2026-09-25","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","12704","copy.ru - Проверка главной страницы","Mobile Chrome","2026-09-25","passed","2026-09-25","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","13314","litera.studio - Проверка поп-апа ""Оставьте заявку""","Mobile Chrome","2026-09-25","passed","2026-09-25","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","9803","1-tm.ru - Проверка поиска","Mobile Chrome","2026-09-25","passed","2026-09-25","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","13729","mdmprint.ru - Проверка поиска","Desktop Chrome","2026-09-25","passed","2026-09-25","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","3092","vea.ru - Проверка поп-апа ""Оставьте заявку""","Mobile Chrome","2026-09-25","passed","2026-09-25","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","12592","copy.ru - Проверка меню каталога","Desktop Chrome","2026-09-25","failed","2026-09-25","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","16207","litera.studio - Проверка главной страницы","Desktop Chrome","2026-09-25","passed","2026-09-25","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","4483","vea.ru - Проверка главной страницы","Mobile Chrome","2026-09-25","passed","2026-09-25","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","2955","vea.ru - Проверка поп-апа ""Оставьте заявку""","Desktop Chrome","2026-09-25","passed","2026-09-25","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6559","mdmprint.ru - Проверка поп-апа ""Быстрый заказ""","Desktop Chrome","2026-09-25","passed","2026-09-25","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","8079","mdmprint.ru - Проверка меню каталога","Desktop Chrome","2026-09-25","passed","2026-09-25","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","7663","mdmprint.ru - Проверка меню каталога","Mobile Chrome","2026-09-25","passed","2026-09-25","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","7057","1-tm.ru - Проверка бургер-меню","Mobile Chrome","2026-09-25","passed","2026-09-25","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","9149","mdmprint.ru - Проверка главной страницы","Mobile Chrome","2026-09-25","passed","2026-09-25","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","10777","mdmprint.ru - Проверка главной страницы","Desktop Chrome","2026-09-25","passed","2026-09-25","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
