"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","15279","copy.ru - Проверка главной страницы","Desktop Chrome","Tue Sep 30 09:22:49 MSK 2025","passed","Tue Sep 30 09:23:04 MSK 2025","Проверка работоспособности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","11794","litera.studio - Проверка поиска","Mobile Chrome","Tue Sep 30 09:34:10 MSK 2025","passed","Tue Sep 30 09:34:22 MSK 2025","Проверка работоспособности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","7408","1-tm.ru - Проверка главной страницы","Desktop Chrome","Tue Sep 30 09:24:53 MSK 2025","passed","Tue Sep 30 09:25:00 MSK 2025","Проверка работоспособности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","5623","sequoiapay.io - Проверка главной страницы","Mobile Chrome","Tue Sep 30 09:34:37 MSK 2025","passed","Tue Sep 30 09:34:43 MSK 2025","Проверка работоспособности сайтов > sequoiapay.io - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","31546","copy.ru - Проверка поп-апа ""Быстрый заказ""","Mobile Chrome","Tue Sep 30 09:31:11 MSK 2025","broken","Tue Sep 30 09:31:42 MSK 2025","Проверка работоспособности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","5164","sequoiapay.io - Проверка главной страницы","Desktop Chrome","Tue Sep 30 09:26:16 MSK 2025","passed","Tue Sep 30 09:26:21 MSK 2025","Проверка работоспособности сайтов > sequoiapay.io - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","15623","copy.ru - Проверка поп-апа ""Быстрый заказ""","Desktop Chrome","Tue Sep 30 09:23:30 MSK 2025","passed","Tue Sep 30 09:23:46 MSK 2025","Проверка работоспособности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","7136","1-tm.ru - Проверка бургер-меню","Desktop Chrome","Tue Sep 30 09:25:00 MSK 2025","passed","Tue Sep 30 09:25:07 MSK 2025","Проверка работоспособности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6257","vea.ru - Проверка главной страницы","Desktop Chrome","Tue Sep 30 09:26:00 MSK 2025","passed","Tue Sep 30 09:26:07 MSK 2025","Проверка работоспособности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","5971","1-tm.ru - Проверка бургер-меню","Mobile Chrome","Tue Sep 30 09:33:28 MSK 2025","passed","Tue Sep 30 09:33:34 MSK 2025","Проверка работоспособности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
