"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","12830","mdmprint.ru - Проверка меню каталога","Mobile Chrome","Wed Dec 03 09:24:53 MSK 2025","passed","Wed Dec 03 09:25:06 MSK 2025","Проверка работоспособности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","11197","mdmprint.ru - Проверка поп-апа ""Быстрый заказ""","Desktop Chrome","Wed Dec 03 09:21:53 MSK 2025","passed","Wed Dec 03 09:22:04 MSK 2025","Проверка работоспособности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","17874","mdmprint.ru - Проверка поиска","Mobile Chrome","Wed Dec 03 09:25:17 MSK 2025","passed","Wed Dec 03 09:25:35 MSK 2025","Проверка работоспособности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6324","1-tm.ru - Проверка главной страницы","Mobile Chrome","Wed Dec 03 09:26:38 MSK 2025","passed","Wed Dec 03 09:26:44 MSK 2025","Проверка работоспособности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","12830","mdmprint.ru - Проверка меню каталога","Desktop Chrome","Wed Dec 03 09:21:40 MSK 2025","passed","Wed Dec 03 09:21:53 MSK 2025","Проверка работоспособности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","14516","copy.ru - Проверка меню каталога","Mobile Chrome","Wed Dec 03 09:25:49 MSK 2025","passed","Wed Dec 03 09:26:03 MSK 2025","Проверка работоспособности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","3772","1-tm.ru - Проверка поп-апа ""Онлайн-консультация""","Desktop Chrome","Wed Dec 03 09:23:37 MSK 2025","passed","Wed Dec 03 09:23:41 MSK 2025","Проверка работоспособности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","5844","litera.studio - Проверка бургер-меню","Desktop Chrome","Wed Dec 03 09:23:58 MSK 2025","passed","Wed Dec 03 09:24:04 MSK 2025","Проверка работоспособности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","11946","litera.studio - Проверка главной страницы","Mobile Chrome","Wed Dec 03 09:27:03 MSK 2025","passed","Wed Dec 03 09:27:15 MSK 2025","Проверка работоспособности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","5696","litera.studio - Проверка поп-апа ""Оставьте заявку""","Desktop Chrome","Wed Dec 03 09:24:04 MSK 2025","passed","Wed Dec 03 09:24:10 MSK 2025","Проверка работоспособности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","3574","vea.ru - Проверка меню услуг","Desktop Chrome","Wed Dec 03 09:24:27 MSK 2025","passed","Wed Dec 03 09:24:31 MSK 2025","Проверка работоспособности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
