"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10387","copy.ru - Проверка поп-апа ""Быстрый заказ""","Mobile Chrome","2026-03-13","passed","2026-03-13","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","5909","sequoiapay.io - Проверка главной страницы","Mobile Chrome","2026-03-13","passed","2026-03-13","Проверка доступности сайтов > sequoiapay.io - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","4423","vea.ru - Проверка меню услуг","Mobile Chrome","2026-03-13","passed","2026-03-13","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","13136","copy.ru - Проверка главной страницы","Mobile Chrome","2026-03-13","passed","2026-03-13","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","5562","1-tm.ru - Проверка поп-апа ""Онлайн-консультация""","Mobile Chrome","2026-03-13","passed","2026-03-13","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","9982","1-tm.ru - Проверка поиска","Mobile Chrome","2026-03-13","passed","2026-03-13","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","17610","litera.studio - Проверка главной страницы","Mobile Chrome","2026-03-13","passed","2026-03-13","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","4426","vea.ru - Проверка меню услуг","Desktop Chrome","2026-03-13","passed","2026-03-13","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","23632","mdmprint.ru - Проверка меню каталога","Desktop Chrome","2026-03-13","passed","2026-03-13","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","13276","copy.ru - Проверка меню каталога","Desktop Chrome","2026-03-13","passed","2026-03-13","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","5192","1-tm.ru - Проверка поп-апа ""Онлайн-консультация""","Desktop Chrome","2026-03-13","passed","2026-03-13","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","13776","litera.studio - Проверка поп-апа ""Оставьте заявку""","Desktop Chrome","2026-03-13","passed","2026-03-13","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","4266","vea.ru - Проверка поп-апа ""Оставьте заявку""","Desktop Chrome","2026-03-13","passed","2026-03-13","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","5578","vea.ru - Проверка главной страницы","Mobile Chrome","2026-03-13","passed","2026-03-13","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","12226","copy.ru - Проверка меню каталога","Mobile Chrome","2026-03-13","passed","2026-03-13","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","10893","copy.ru - Проверка главной страницы","Desktop Chrome","2026-03-13","passed","2026-03-13","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","16222","litera.studio - Проверка главной страницы","Desktop Chrome","2026-03-13","passed","2026-03-13","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","5839","vea.ru - Проверка главной страницы","Desktop Chrome","2026-03-13","passed","2026-03-13","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","4177","sequoiapay.io - Проверка главной страницы","Desktop Chrome","2026-03-13","passed","2026-03-13","Проверка доступности сайтов > sequoiapay.io - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","13576","litera.studio - Проверка бургер-меню","Mobile Chrome","2026-03-13","passed","2026-03-13","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","7010","1-tm.ru - Проверка главной страницы","Desktop Chrome","2026-03-13","passed","2026-03-13","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","19986","mdmprint.ru - Проверка поп-апа ""Быстрый заказ""","Mobile Chrome","2026-03-13","passed","2026-03-13","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","10015","1-tm.ru - Проверка поиска","Desktop Chrome","2026-03-13","passed","2026-03-13","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","29173","mdmprint.ru - Проверка поиска","Mobile Chrome","2026-03-13","passed","2026-03-13","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6572","1-tm.ru - Проверка бургер-меню","Desktop Chrome","2026-03-13","passed","2026-03-13","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6359","1-tm.ru - Проверка бургер-меню","Mobile Chrome","2026-03-13","passed","2026-03-13","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","22736","mdmprint.ru - Проверка главной страницы","Mobile Chrome","2026-03-13","passed","2026-03-13","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","13430","litera.studio - Проверка поп-апа ""Оставьте заявку""","Mobile Chrome","2026-03-13","passed","2026-03-13","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
