"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6320","litera.studio - Проверка бургер-меню","Mobile Chrome","Mon Sep 01 09:26:55 MSK 2025","passed","Mon Sep 01 09:27:01 MSK 2025","Проверка работоспособности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6344","1-tm.ru - Проверка главной страницы","Mobile Chrome","Mon Sep 01 09:26:22 MSK 2025","passed","Mon Sep 01 09:26:28 MSK 2025","Проверка работоспособности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","5731","litera.studio - Проверка поп-апа ""Оставьте заявку""","Mobile Chrome","Mon Sep 01 09:27:01 MSK 2025","passed","Mon Sep 01 09:27:07 MSK 2025","Проверка работоспособности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","14549","copy.ru - Проверка поп-апа ""Быстрый заказ""","Mobile Chrome","Mon Sep 01 09:25:47 MSK 2025","passed","Mon Sep 01 09:26:01 MSK 2025","Проверка работоспособности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","4125","1-tm.ru - Проверка поп-апа ""Онлайн-консультация""","Mobile Chrome","Mon Sep 01 09:26:33 MSK 2025","passed","Mon Sep 01 09:26:37 MSK 2025","Проверка работоспособности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","16228","copy.ru - Проверка главной страницы","Desktop Chrome","Mon Sep 01 09:21:19 MSK 2025","passed","Mon Sep 01 09:21:35 MSK 2025","Проверка работоспособности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","9149","litera.studio - Проверка главной страницы","Desktop Chrome","Mon Sep 01 09:22:52 MSK 2025","passed","Mon Sep 01 09:23:01 MSK 2025","Проверка работоспособности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","20387","copy.ru - Проверка поиска","Mobile Chrome","Mon Sep 01 09:26:01 MSK 2025","passed","Mon Sep 01 09:26:22 MSK 2025","Проверка работоспособности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","3831","vea.ru - Проверка меню услуг","Desktop Chrome","Mon Sep 01 09:23:31 MSK 2025","passed","Mon Sep 01 09:23:35 MSK 2025","Проверка работоспособности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","8496","1-tm.ru - Проверка поиска","Mobile Chrome","Mon Sep 01 09:26:37 MSK 2025","passed","Mon Sep 01 09:26:46 MSK 2025","Проверка работоспособности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6354","litera.studio - Проверка бургер-меню","Desktop Chrome","Mon Sep 01 09:23:01 MSK 2025","passed","Mon Sep 01 09:23:07 MSK 2025","Проверка работоспособности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","15885","copy.ru - Проверка меню каталога","Desktop Chrome","Mon Sep 01 09:21:35 MSK 2025","passed","Mon Sep 01 09:21:51 MSK 2025","Проверка работоспособности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6022","1-tm.ru - Проверка главной страницы","Desktop Chrome","Mon Sep 01 09:22:27 MSK 2025","passed","Mon Sep 01 09:22:33 MSK 2025","Проверка работоспособности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","5901","litera.studio - Проверка поп-апа ""Оставьте заявку""","Desktop Chrome","Mon Sep 01 09:23:07 MSK 2025","passed","Mon Sep 01 09:23:13 MSK 2025","Проверка работоспособности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","15323","mdmprint.ru - Проверка поп-апа ""Быстрый заказ""","Desktop Chrome","Mon Sep 01 09:20:39 MSK 2025","passed","Mon Sep 01 09:20:54 MSK 2025","Проверка работоспособности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","21799","copy.ru - Проверка поиска","Desktop Chrome","Mon Sep 01 09:22:05 MSK 2025","passed","Mon Sep 01 09:22:27 MSK 2025","Проверка работоспособности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
