"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8457","Проверка главной страницы","chromium","Thu May 15 19:09:31 UTC 2025","passed","Thu May 15 19:09:40 UTC 2025","Проверка работоспособности сайтов > Проверка работоспособности сайта vea.ru","sitesWorkabilityCheking.spec.ts","",""
"","3180","Проверка смены языка","chromium","Thu May 15 19:09:57 UTC 2025","passed","Thu May 15 19:10:00 UTC 2025","Проверка работоспособности сайтов > Проверка работоспособности сайта sequoiapay.io","sitesWorkabilityCheking.spec.ts","",""
"","31880","Проверка поиска","chromium","Thu May 15 19:07:56 UTC 2025","broken","Thu May 15 19:08:28 UTC 2025","Проверка работоспособности сайтов > Проверка работоспособности сайта copy.ru","sitesWorkabilityCheking.spec.ts","",""
"","6647","Проверка бургер-меню","chromium","Thu May 15 19:08:39 UTC 2025","passed","Thu May 15 19:08:46 UTC 2025","Проверка работоспособности сайтов > Проверка работоспособности сайта 1-tm.ru","sitesWorkabilityCheking.spec.ts","",""
"","9918","mdmprint.ru - Проверка главной страницы","chromium","Thu May 15 19:02:25 UTC 2025","passed","Thu May 15 19:02:34 UTC 2025","Проверка работоспособности сайтов > mdmprint.ru - Проверка работоспособности сайта","sitesWorkabilityCheking.spec.ts","",""
"","23713","mdmprint.ru - Проверка поиска","chromium","Thu May 15 19:03:04 UTC 2025","passed","Thu May 15 19:03:28 UTC 2025","Проверка работоспособности сайтов > mdmprint.ru - Проверка работоспособности сайта","sitesWorkabilityCheking.spec.ts","",""
"","9820","mdmprint.ru - Проверка меню каталога","chromium","Thu May 15 19:02:34 UTC 2025","passed","Thu May 15 19:02:44 UTC 2025","Проверка работоспособности сайтов > mdmprint.ru - Проверка работоспособности сайта","sitesWorkabilityCheking.spec.ts","",""
"","19588","mdmprint.ru - Проверка поп-апа ""Быстрый заказ""","chromium","Thu May 15 19:02:44 UTC 2025","passed","Thu May 15 19:03:04 UTC 2025","Проверка работоспособности сайтов > mdmprint.ru - Проверка работоспособности сайта","sitesWorkabilityCheking.spec.ts","",""
"","13260","Проверка главной страницы","chromium","Thu May 15 19:09:03 UTC 2025","passed","Thu May 15 19:09:17 UTC 2025","Проверка работоспособности сайтов > Проверка работоспособности сайта litera.studio","sitesWorkabilityCheking.spec.ts","",""
"","4979","Проверка поп-апа ""Онлайн-консультация""","chromium","Thu May 15 19:08:46 UTC 2025","passed","Thu May 15 19:08:51 UTC 2025","Проверка работоспособности сайтов > Проверка работоспособности сайта 1-tm.ru","sitesWorkabilityCheking.spec.ts","",""
"","6559","Проверка главной страницы","chromium","Thu May 15 19:09:51 UTC 2025","passed","Thu May 15 19:09:57 UTC 2025","Проверка работоспособности сайтов > Проверка работоспособности сайта sequoiapay.io","sitesWorkabilityCheking.spec.ts","",""
"","12691","Проверка поиска","chromium","Thu May 15 19:08:51 UTC 2025","passed","Thu May 15 19:09:03 UTC 2025","Проверка работоспособности сайтов > Проверка работоспособности сайта 1-tm.ru","sitesWorkabilityCheking.spec.ts","",""
"","7699","Проверка бургер-меню","chromium","Thu May 15 19:09:17 UTC 2025","passed","Thu May 15 19:09:24 UTC 2025","Проверка работоспособности сайтов > Проверка работоспособности сайта litera.studio","sitesWorkabilityCheking.spec.ts","",""
"","8317","Проверка главной страницы","chromium","Thu May 15 19:03:28 UTC 2025","passed","Thu May 15 19:03:36 UTC 2025","Проверка работоспособности сайтов > Проверка работоспособности сайта copy.ru","sitesWorkabilityCheking.spec.ts","",""
"","6711","Проверка поп-апа ""Оставьте заявку""","chromium","Thu May 15 19:09:24 UTC 2025","passed","Thu May 15 19:09:31 UTC 2025","Проверка работоспособности сайтов > Проверка работоспособности сайта litera.studio","sitesWorkabilityCheking.spec.ts","",""
"","6103","Проверка меню услуг","chromium","Thu May 15 19:09:40 UTC 2025","passed","Thu May 15 19:09:46 UTC 2025","Проверка работоспособности сайтов > Проверка работоспособности сайта vea.ru","sitesWorkabilityCheking.spec.ts","",""
"","31901","Проверка меню каталога","chromium","Thu May 15 19:04:41 UTC 2025","broken","Thu May 15 19:05:13 UTC 2025","Проверка работоспособности сайтов > Проверка работоспособности сайта copy.ru","sitesWorkabilityCheking.spec.ts","",""
"","31833","Проверка поп-апа ""Быстрый заказ""","chromium","Thu May 15 19:06:19 UTC 2025","broken","Thu May 15 19:06:50 UTC 2025","Проверка работоспособности сайтов > Проверка работоспособности сайта copy.ru","sitesWorkabilityCheking.spec.ts","",""
"","5037","Проверка поп-апа ""Оставьте заявку""","chromium","Thu May 15 19:09:46 UTC 2025","passed","Thu May 15 19:09:51 UTC 2025","Проверка работоспособности сайтов > Проверка работоспособности сайта vea.ru","sitesWorkabilityCheking.spec.ts","",""
"","10498","Проверка главной страницы","chromium","Thu May 15 19:08:29 UTC 2025","passed","Thu May 15 19:08:39 UTC 2025","Проверка работоспособности сайтов > Проверка работоспособности сайта 1-tm.ru","sitesWorkabilityCheking.spec.ts","",""
