"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4838","vea.ru - Проверка меню услуг","Mobile Chrome","2026-07-12","passed","2026-07-12","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","5188","1-tm.ru - Проверка поп-апа ""Онлайн-консультация""","Desktop Chrome","2026-07-12","passed","2026-07-12","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","14591","litera.studio - Проверка поиска","Desktop Chrome","2026-07-12","passed","2026-07-12","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","13716","litera.studio - Проверка поиска","Mobile Chrome","2026-07-12","passed","2026-07-12","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6782","1-tm.ru - Проверка бургер-меню","Mobile Chrome","2026-07-12","passed","2026-07-12","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","7462","litera.studio - Проверка бургер-меню","Mobile Chrome","2026-07-12","passed","2026-07-12","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","19769","copy.ru - Проверка поиска","Desktop Chrome","2026-07-12","passed","2026-07-12","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","10245","mdmprint.ru - Проверка меню каталога","Desktop Chrome","2026-07-12","passed","2026-07-12","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","7388","1-tm.ru - Проверка главной страницы","Desktop Chrome","2026-07-12","passed","2026-07-12","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","12615","copy.ru - Проверка главной страницы","Desktop Chrome","2026-07-12","passed","2026-07-12","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","10131","litera.studio - Проверка главной страницы","Desktop Chrome","2026-07-12","passed","2026-07-12","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","16951","mdmprint.ru - Проверка поиска","Mobile Chrome","2026-07-12","passed","2026-07-12","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6353","mdmprint.ru - Проверка поп-апа ""Быстрый заказ""","Desktop Chrome","2026-07-12","passed","2026-07-12","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6804","1-tm.ru - Проверка бургер-меню","Desktop Chrome","2026-07-12","passed","2026-07-12","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","9605","copy.ru - Проверка поп-апа ""Быстрый заказ""","Desktop Chrome","2026-07-12","passed","2026-07-12","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
