"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11181","mdmprint.ru - Проверка главной страницы","Mobile Chrome","2026-08-14","passed","2026-08-14","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","20193","copy.ru - Проверка поиска","Desktop Chrome","2026-08-14","passed","2026-08-14","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","5934","mdmprint.ru - Проверка поп-апа ""Быстрый заказ""","Mobile Chrome","2026-08-14","passed","2026-08-14","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","14434","litera.studio - Проверка бургер-меню","Desktop Chrome","2026-08-14","passed","2026-08-14","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","5543","sequoiapay.io - Проверка главной страницы","Mobile Chrome","2026-08-14","passed","2026-08-14","Проверка доступности сайтов > sequoiapay.io - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","4780","1-tm.ru - Проверка поп-апа ""Онлайн-консультация""","Mobile Chrome","2026-08-14","passed","2026-08-14","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","13752","litera.studio - Проверка поп-апа ""Оставьте заявку""","Desktop Chrome","2026-08-14","passed","2026-08-14","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","4657","1-tm.ru - Проверка поп-апа ""Онлайн-консультация""","Desktop Chrome","2026-08-14","passed","2026-08-14","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6553","1-tm.ru - Проверка главной страницы","Mobile Chrome","2026-08-14","passed","2026-08-14","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","21061","litera.studio - Проверка поиска","Desktop Chrome","2026-08-14","passed","2026-08-14","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","19561","litera.studio - Проверка поиска","Mobile Chrome","2026-08-14","passed","2026-08-14","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","21720","copy.ru - Проверка поиска","Mobile Chrome","2026-08-14","passed","2026-08-14","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6476","mdmprint.ru - Проверка поп-апа ""Быстрый заказ""","Desktop Chrome","2026-08-14","passed","2026-08-14","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","13135","copy.ru - Проверка главной страницы","Mobile Chrome","2026-08-14","passed","2026-08-14","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","5496","vea.ru - Проверка главной страницы","Mobile Chrome","2026-08-14","passed","2026-08-14","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","14191","litera.studio - Проверка поп-апа ""Оставьте заявку""","Mobile Chrome","2026-08-14","passed","2026-08-14","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","7315","mdmprint.ru - Проверка меню каталога","Mobile Chrome","2026-08-14","passed","2026-08-14","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6772","1-tm.ru - Проверка бургер-меню","Desktop Chrome","2026-08-14","passed","2026-08-14","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","4053","sequoiapay.io - Проверка главной страницы","Desktop Chrome","2026-08-14","passed","2026-08-14","Проверка доступности сайтов > sequoiapay.io - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","12621","mdmprint.ru - Проверка поиска","Desktop Chrome","2026-08-14","passed","2026-08-14","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","10372","mdmprint.ru - Проверка меню каталога","Desktop Chrome","2026-08-14","passed","2026-08-14","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","9456","1-tm.ru - Проверка поиска","Desktop Chrome","2026-08-14","passed","2026-08-14","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","4299","vea.ru - Проверка меню услуг","Desktop Chrome","2026-08-14","passed","2026-08-14","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","8947","copy.ru - Проверка поп-апа ""Быстрый заказ""","Desktop Chrome","2026-08-14","passed","2026-08-14","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6222","1-tm.ru - Проверка главной страницы","Desktop Chrome","2026-08-14","passed","2026-08-14","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","12361","mdmprint.ru - Проверка поиска","Mobile Chrome","2026-08-14","passed","2026-08-14","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","13234","copy.ru - Проверка меню каталога","Mobile Chrome","2026-08-14","passed","2026-08-14","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","18542","litera.studio - Проверка главной страницы","Mobile Chrome","2026-08-14","passed","2026-08-14","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","10601","1-tm.ru - Проверка поиска","Mobile Chrome","2026-08-14","passed","2026-08-14","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","11238","copy.ru - Проверка поп-апа ""Быстрый заказ""","Mobile Chrome","2026-08-14","passed","2026-08-14","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","13867","litera.studio - Проверка бургер-меню","Mobile Chrome","2026-08-14","passed","2026-08-14","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","4140","vea.ru - Проверка поп-апа ""Оставьте заявку""","Desktop Chrome","2026-08-14","passed","2026-08-14","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","5761","vea.ru - Проверка главной страницы","Desktop Chrome","2026-08-14","passed","2026-08-14","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","16449","litera.studio - Проверка главной страницы","Desktop Chrome","2026-08-14","passed","2026-08-14","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6635","1-tm.ru - Проверка бургер-меню","Mobile Chrome","2026-08-14","passed","2026-08-14","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","11658","copy.ru - Проверка главной страницы","Desktop Chrome","2026-08-14","passed","2026-08-14","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","10268","copy.ru - Проверка меню каталога","Desktop Chrome","2026-08-14","passed","2026-08-14","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","11657","mdmprint.ru - Проверка главной страницы","Desktop Chrome","2026-08-14","passed","2026-08-14","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","4197","vea.ru - Проверка поп-апа ""Оставьте заявку""","Mobile Chrome","2026-08-14","passed","2026-08-14","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","4124","vea.ru - Проверка меню услуг","Mobile Chrome","2026-08-14","passed","2026-08-14","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
