"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","18563","mdmprint.ru - Проверка поп-апа ""Быстрый заказ""","Mobile Chrome","2026-01-20","passed","2026-01-20","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","4659","1-tm.ru - Проверка поп-апа ""Онлайн-консультация""","Desktop Chrome","2026-01-20","passed","2026-01-20","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","9110","litera.studio - Проверка главной страницы","Mobile Chrome","2026-01-20","passed","2026-01-20","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6274","1-tm.ru - Проверка главной страницы","Desktop Chrome","2026-01-20","passed","2026-01-20","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","11886","litera.studio - Проверка поиска","Desktop Chrome","2026-01-20","passed","2026-01-20","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","14667","copy.ru - Проверка главной страницы","Desktop Chrome","2026-01-20","passed","2026-01-20","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","3575","vea.ru - Проверка поп-апа ""Оставьте заявку""","Mobile Chrome","2026-01-20","passed","2026-01-20","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","21338","copy.ru - Проверка поиска","Mobile Chrome","2026-01-20","passed","2026-01-20","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","4784","vea.ru - Проверка главной страницы","Mobile Chrome","2026-01-20","passed","2026-01-20","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","23126","mdmprint.ru - Проверка главной страницы","Desktop Chrome","2026-01-20","passed","2026-01-20","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6384","litera.studio - Проверка бургер-меню","Mobile Chrome","2026-01-20","passed","2026-01-20","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","3744","vea.ru - Проверка меню услуг","Mobile Chrome","2026-01-20","passed","2026-01-20","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6389","litera.studio - Проверка бургер-меню","Desktop Chrome","2026-01-20","passed","2026-01-20","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","11294","litera.studio - Проверка поиска","Mobile Chrome","2026-01-20","passed","2026-01-20","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","22280","copy.ru - Проверка поиска","Desktop Chrome","2026-01-20","passed","2026-01-20","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6030","1-tm.ru - Проверка бургер-меню","Desktop Chrome","2026-01-20","passed","2026-01-20","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","19465","mdmprint.ru - Проверка поп-апа ""Быстрый заказ""","Desktop Chrome","2026-01-20","passed","2026-01-20","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","12237","copy.ru - Проверка поп-апа ""Быстрый заказ""","Mobile Chrome","2026-01-20","passed","2026-01-20","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","4875","1-tm.ru - Проверка поп-апа ""Онлайн-консультация""","Mobile Chrome","2026-01-20","passed","2026-01-20","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","12949","copy.ru - Проверка меню каталога","Desktop Chrome","2026-01-20","passed","2026-01-20","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","10199","litera.studio - Проверка главной страницы","Desktop Chrome","2026-01-20","passed","2026-01-20","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","15437","copy.ru - Проверка главной страницы","Mobile Chrome","2026-01-20","passed","2026-01-20","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","34854","mdmprint.ru - Проверка поиска","Desktop Chrome","2026-01-20","passed","2026-01-20","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6141","1-tm.ru - Проверка главной страницы","Mobile Chrome","2026-01-20","passed","2026-01-20","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","22586","mdmprint.ru - Проверка меню каталога","Desktop Chrome","2026-01-20","passed","2026-01-20","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","8962","1-tm.ru - Проверка поиска","Mobile Chrome","2026-01-20","passed","2026-01-20","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","13889","copy.ru - Проверка меню каталога","Mobile Chrome","2026-01-20","passed","2026-01-20","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","11305","copy.ru - Проверка поп-апа ""Быстрый заказ""","Desktop Chrome","2026-01-20","passed","2026-01-20","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","5386","vea.ru - Проверка главной страницы","Desktop Chrome","2026-01-20","passed","2026-01-20","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","5551","litera.studio - Проверка поп-апа ""Оставьте заявку""","Mobile Chrome","2026-01-20","passed","2026-01-20","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6809","litera.studio - Проверка поп-апа ""Оставьте заявку""","Desktop Chrome","2026-01-20","passed","2026-01-20","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
