"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3683","vea.ru - Проверка меню услуг","Desktop Chrome","Mon Aug 04 09:28:18 MSK 2025","passed","Mon Aug 04 09:28:22 MSK 2025","Проверка работоспособности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","20191","copy.ru - Проверка поиска","Mobile Chrome","Mon Aug 04 09:30:47 MSK 2025","passed","Mon Aug 04 09:31:07 MSK 2025","Проверка работоспособности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","9396","litera.studio - Проверка главной страницы","Mobile Chrome","Mon Aug 04 09:31:35 MSK 2025","passed","Mon Aug 04 09:31:44 MSK 2025","Проверка работоспособности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","16572","copy.ru - Проверка главной страницы","Mobile Chrome","Mon Aug 04 09:29:45 MSK 2025","passed","Mon Aug 04 09:30:02 MSK 2025","Проверка работоспособности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","4442","1-tm.ru - Проверка поп-апа ""Онлайн-консультация""","Mobile Chrome","Mon Aug 04 09:31:21 MSK 2025","passed","Mon Aug 04 09:31:25 MSK 2025","Проверка работоспособности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","5321","1-tm.ru - Проверка бургер-меню","Mobile Chrome","Mon Aug 04 09:31:15 MSK 2025","passed","Mon Aug 04 09:31:21 MSK 2025","Проверка работоспособности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","21463","copy.ru - Проверка поиска","Desktop Chrome","Mon Aug 04 09:26:53 MSK 2025","passed","Mon Aug 04 09:27:15 MSK 2025","Проверка работоспособности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","5108","1-tm.ru - Проверка бургер-меню","Desktop Chrome","Mon Aug 04 09:27:22 MSK 2025","passed","Mon Aug 04 09:27:27 MSK 2025","Проверка работоспособности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","5495","litera.studio - Проверка поп-апа ""Оставьте заявку""","Mobile Chrome","Mon Aug 04 09:31:50 MSK 2025","passed","Mon Aug 04 09:31:56 MSK 2025","Проверка работоспособности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","17065","mdmprint.ru - Проверка меню каталога","Desktop Chrome","Mon Aug 04 09:25:12 MSK 2025","passed","Mon Aug 04 09:25:29 MSK 2025","Проверка работоспособности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","14555","copy.ru - Проверка поп-апа ""Быстрый заказ""","Desktop Chrome","Mon Aug 04 09:26:39 MSK 2025","passed","Mon Aug 04 09:26:53 MSK 2025","Проверка работоспособности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","5355","vea.ru - Проверка главной страницы","Desktop Chrome","Mon Aug 04 09:28:13 MSK 2025","passed","Mon Aug 04 09:28:18 MSK 2025","Проверка работоспособности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","4320","vea.ru - Проверка поп-апа ""Оставьте заявку""","Mobile Chrome","Mon Aug 04 09:32:16 MSK 2025","passed","Mon Aug 04 09:32:21 MSK 2025","Проверка работоспособности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","21615","mdmprint.ru - Проверка поиска","Desktop Chrome","Mon Aug 04 09:25:44 MSK 2025","passed","Mon Aug 04 09:26:06 MSK 2025","Проверка работоспособности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","8794","litera.studio - Проверка главной страницы","Desktop Chrome","Mon Aug 04 09:27:39 MSK 2025","passed","Mon Aug 04 09:27:48 MSK 2025","Проверка работоспособности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","5820","litera.studio - Проверка бургер-меню","Desktop Chrome","Mon Aug 04 09:27:48 MSK 2025","passed","Mon Aug 04 09:27:54 MSK 2025","Проверка работоспособности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","16467","copy.ru - Проверка меню каталога","Desktop Chrome","Mon Aug 04 09:26:22 MSK 2025","passed","Mon Aug 04 09:26:38 MSK 2025","Проверка работоспособности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
