"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4580","vea.ru - Проверка меню услуг","Mobile Chrome","2026-06-11","passed","2026-06-11","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","10610","mdmprint.ru - Проверка меню каталога","Mobile Chrome","2026-06-11","passed","2026-06-11","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","14326","litera.studio - Проверка бургер-меню","Desktop Chrome","2026-06-11","passed","2026-06-11","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","16998","litera.studio - Проверка главной страницы","Desktop Chrome","2026-06-11","passed","2026-06-11","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","7477","1-tm.ru - Проверка поп-апа ""Онлайн-консультация""","Desktop Chrome","2026-06-11","passed","2026-06-11","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","8639","copy.ru - Проверка поп-апа ""Быстрый заказ""","Desktop Chrome","2026-06-11","passed","2026-06-11","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","6780","mdmprint.ru - Проверка поп-апа ""Быстрый заказ""","Mobile Chrome","2026-06-11","passed","2026-06-11","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","21952","litera.studio - Проверка поиска","Mobile Chrome","2026-06-11","passed","2026-06-11","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","12813","mdmprint.ru - Проверка главной страницы","Desktop Chrome","2026-06-11","passed","2026-06-11","Проверка доступности сайтов > mdmprint.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","8538","1-tm.ru - Проверка бургер-меню","Mobile Chrome","2026-06-11","passed","2026-06-11","Проверка доступности сайтов > 1-tm.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","21939","copy.ru - Проверка поиска","Mobile Chrome","2026-06-11","passed","2026-06-11","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","4695","vea.ru - Проверка поп-апа ""Оставьте заявку""","Mobile Chrome","2026-06-11","passed","2026-06-11","Проверка доступности сайтов > vea.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","13873","copy.ru - Проверка меню каталога","Mobile Chrome","2026-06-11","passed","2026-06-11","Проверка доступности сайтов > copy.ru - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
"","31126","litera.studio - Проверка поиска","Desktop Chrome","2026-06-11","passed","2026-06-11","Проверка доступности сайтов > litera.studio - Проверка сайта","sitesWorkabilityCheking.spec.ts","",""
